Size,Instance,Epsilon,Algorithm,Objective,TimeDev,IntentDev,Runtime
60,3,0.01,SA,2808.709059756205,28,28,2.791177272796631
60,3,0.01,Adaptive SA,2781.016938486112,26,26,2.9648489952087402
60,4,0.01,Greedy,2556.8427868578697,25,25,0.0073261260986328125
60,4,0.01,SA,2593.3237404977376,27,27,3.2554423809051514
60,4,0.01,Adaptive SA,2556.84278685787,25,25,2.538776159286499
60,4,0.01,SA,2626.054038061801,27,27,2.704237937927246
60,4,0.01,Adaptive SA,2556.84278685787,25,25,2.534344434738159
60,4,0.01,SA,2638.2921527433773,28,28,3.77923321723938
60,4,0.01,Adaptive SA,2556.84278685787,25,25,2.532139539718628
60,4,0.01,SA,2603.8334531354703,27,27,2.7499191761016846
60,4,0.01,Adaptive SA,2556.84278685787,25,25,2.4888336658477783
60,4,0.01,SA,2632.348840941191,27,27,2.925243377685547
60,4,0.01,Adaptive SA,2556.84278685787,25,25,3.370979070663452
60,4,0.01,SA,2647.8515085114386,28,28,2.7304270267486572
60,4,0.01,Adaptive SA,2556.84278685787,25,25,2.5354063510894775
60,4,0.01,SA,2619.9174000000385,27,27,2.6574254035949707
60,4,0.01,Adaptive SA,2575.8393652947557,26,26,3.3583521842956543
60,4,0.01,SA,2599.0557181561217,27,27,3.0198352336883545
60,4,0.01,Adaptive SA,2556.84278685787,25,25,2.536273956298828
60,4,0.01,SA,2647.5962272285497,28,28,2.7876932621002197
60,4,0.01,Adaptive SA,2556.84278685787,25,25,2.6489667892456055
60,4,0.01,SA,2636.274707988794,28,28,3.791456699371338
60,4,0.01,Adaptive SA,2556.84278685787,25,25,2.5571212768554688
60,5,0.01,Greedy,2691.5015708929877,26,26,0.004747152328491211
60,5,0.01,SA,2691.501570892988,26,26,2.704009771347046
60,5,0.01,Adaptive SA,2699.0604034363573,27,27,2.567399501800537
60,5,0.01,SA,2747.6817465835384,29,29,3.53157901763916
60,5,0.01,Adaptive SA,2691.501570892988,26,26,2.8964803218841553
60,5,0.01,SA,2713.126101768409,28,28,2.743454933166504
60,5,0.01,Adaptive SA,2691.501570892988,26,26,2.530834913253784
60,5,0.01,SA,2710.103182545831,28,28,2.8958332538604736
60,5,0.01,Adaptive SA,2691.501570892988,26,26,3.6039931774139404
60,5,0.01,SA,2717.849464805899,28,28,2.8211350440979004
60,5,0.01,Adaptive SA,2691.501570892988,26,26,2.7618963718414307
60,5,0.01,SA,2733.7035014000635,28,28,3.096238613128662
60,5,0.01,Adaptive SA,2691.501570892988,26,26,3.6692004203796387
60,5,0.01,SA,2691.501570892988,26,26,2.9844460487365723
60,5,0.01,Adaptive SA,2691.501570892988,26,26,2.6347103118896484
60,5,0.01,SA,2749.7997301639243,28,28,2.739849328994751
60,5,0.01,Adaptive SA,2691.501570892988,26,26,3.0262439250946045
60,5,0.01,SA,2768.022026659757,29,29,3.3518948554992676
60,5,0.01,Adaptive SA,2691.501570892988,26,26,2.5892069339752197
60,5,0.01,SA,2709.594518636282,28,28,2.7649965286254883
60,5,0.01,Adaptive SA,2691.501570892988,26,26,2.5461835861206055
60,6,0.01,Greedy,2837.8598020472077,26,26,0.004330873489379883
60,6,0.01,SA,2889.463307610833,27,27,3.801372766494751
60,6,0.01,Adaptive SA,2837.8598020472077,26,26,2.5310475826263428
60,6,0.01,SA,2864.6781382653007,27,27,2.7390427589416504
60,6,0.01,Adaptive SA,2837.8598020472077,26,26,2.5832436084747314
60,6,0.01,SA,2949.647092007126,29,29,3.2910637855529785
60,6,0.01,Adaptive SA,2837.8598020472077,26,26,3.1608996391296387
60,6,0.01,SA,2944.4821143581203,28,28,2.7166404724121094
60,6,0.01,Adaptive SA,2837.8598020472077,26,26,2.500129461288452
60,6,0.01,SA,2963.0220739526985,29,29,2.72021222114563
60,6,0.01,Adaptive SA,2837.8598020472077,26,26,3.6820180416107178
60,6,0.01,SA,2877.5224314182697,28,28,2.8624427318573
60,6,0.01,Adaptive SA,2837.8598020472077,26,26,2.569063186645508
60,6,0.01,SA,2980.709813447872,29,29,2.8126184940338135
60,6,0.01,Adaptive SA,2837.8598020472077,26,26,3.0678772926330566
60,6,0.01,SA,2908.378139485842,28,28,3.512723207473755
60,6,0.01,Adaptive SA,2837.8598020472077,26,26,2.6528677940368652
60,6,0.01,SA,2934.667691582381,28,28,2.797445774078369
60,6,0.01,Adaptive SA,2837.8598020472077,26,26,2.6530935764312744
60,6,0.01,SA,2932.5127079635427,28,28,3.833643674850464
60,6,0.01,Adaptive SA,2837.8598020472077,26,26,2.6410598754882812
60,7,0.01,Greedy,2674.757563808615,26,26,0.00496983528137207
60,7,0.01,SA,2713.9137646710938,28,28,2.735167980194092
60,7,0.01,Adaptive SA,2674.7575638086155,26,26,2.522148847579956
60,7,0.01,SA,2682.9435204890196,28,28,3.2873129844665527
60,7,0.01,Adaptive SA,2674.7575638086155,26,26,3.079312801361084
60,7,0.01,SA,2680.5803649650866,27,27,2.711939573287964
60,7,0.01,Adaptive SA,2674.7575638086155,26,26,2.637711524963379
60,7,0.01,SA,2687.721458524629,27,27,2.802563428878784
60,7,0.01,Adaptive SA,2674.7575638086155,26,26,4.041633605957031
60,7,0.01,SA,2674.7575638086155,26,26,2.722346067428589
60,7,0.01,Adaptive SA,2674.7575638086155,26,26,2.5761842727661133
60,7,0.01,SA,2674.7575638086155,26,26,2.7277750968933105
60,7,0.01,Adaptive SA,2674.7575638086155,26,26,3.3201584815979004
60,7,0.01,SA,2674.7575638086155,26,26,3.105137348175049
60,7,0.01,Adaptive SA,2674.7575638086155,26,26,2.645296096801758
60,7,0.01,SA,2689.5849383485206,28,28,2.8270339965820312
60,7,0.01,Adaptive SA,2674.7575638086155,26,26,2.8606669902801514
60,7,0.01,SA,2699.2622151032915,28,28,3.7247161865234375
60,7,0.01,Adaptive SA,2674.7575638086155,26,26,2.781482458114624
60,7,0.01,SA,2678.5211628822944,28,28,3.0917575359344482
60,7,0.01,Adaptive SA,2674.7575638086155,26,26,2.7684574127197266
60,8,0.01,Greedy,2780.660609888742,26,26,0.0044825077056884766
60,8,0.01,SA,2780.660609888742,26,26,3.9288275241851807
60,8,0.01,Adaptive SA,2780.660609888742,26,26,2.676511287689209
60,8,0.01,SA,2780.660609888742,26,26,2.969947576522827
60,8,0.01,Adaptive SA,2780.660609888742,26,26,2.773676872253418
60,8,0.01,SA,2780.660609888742,26,26,3.670032501220703
60,8,0.01,Adaptive SA,2780.660609888742,26,26,2.87446928024292
60,8,0.01,SA,2797.7799071370314,27,27,2.8485703468322754
60,8,0.01,Adaptive SA,2780.660609888742,26,26,2.9258575439453125
60,8,0.01,SA,2780.660609888742,26,26,3.20859956741333
60,8,0.01,Adaptive SA,2780.660609888742,26,26,3.261122703552246
60,8,0.01,SA,2780.660609888742,26,26,2.948575973510742
60,8,0.01,Adaptive SA,2780.660609888742,26,26,2.579782247543335
60,8,0.01,SA,2780.660609888742,26,26,2.670300006866455
60,8,0.01,Adaptive SA,2780.660609888742,26,26,3.888868808746338
60,8,0.01,SA,2810.1455577364777,27,27,3.1461150646209717
60,8,0.01,Adaptive SA,2780.660609888742,26,26,2.683901309967041
60,8,0.01,SA,2780.660609888742,26,26,2.775653839111328
60,8,0.01,Adaptive SA,2780.660609888742,26,26,3.5430994033813477
60,8,0.01,SA,2780.660609888742,26,26,3.0911271572113037
60,8,0.01,Adaptive SA,2780.660609888742,26,26,2.5826363563537598
60,9,0.01,Greedy,2738.789603033302,25,25,0.0045773983001708984
60,9,0.01,SA,2780.5352538677434,27,27,2.746900796890259
60,9,0.01,Adaptive SA,2738.789603033302,25,25,2.8119874000549316
60,9,0.01,SA,2738.789603033302,25,25,3.5101869106292725
60,9,0.01,Adaptive SA,2738.789603033302,25,25,2.511965274810791
60,9,0.01,SA,2806.0824445520425,27,27,2.72322416305542
60,9,0.01,Adaptive SA,2738.789603033302,25,25,2.5751829147338867
60,9,0.01,SA,2761.9475868872555,27,27,3.721790313720703
60,9,0.01,Adaptive SA,2738.789603033302,25,25,2.7639195919036865
60,9,0.01,SA,2786.3019374635674,27,27,2.7026212215423584
60,9,0.01,Adaptive SA,2738.789603033302,25,25,2.523782253265381
60,9,0.01,SA,2815.162862688268,27,27,3.556213617324829
60,9,0.01,Adaptive SA,2738.789603033302,25,25,3.3005874156951904
60,9,0.01,SA,2786.721335272861,26,26,2.6065924167633057
60,9,0.01,Adaptive SA,2738.789603033302,25,25,2.5743234157562256
60,9,0.01,SA,2760.0494316252307,26,26,2.7909317016601562
60,9,0.01,Adaptive SA,2738.789603033302,25,25,3.4641857147216797
60,9,0.01,SA,2793.88027914386,27,27,2.821263551712036
60,9,0.01,Adaptive SA,2738.789603033302,25,25,2.5381147861480713
60,9,0.01,SA,2804.2302093469207,27,27,2.8197181224823
60,9,0.01,Adaptive SA,2738.789603033302,25,25,2.703101873397827
60,10,0.01,Greedy,2609.9464504283396,23,23,0.0069196224212646484
60,10,0.01,SA,2714.6513070377778,26,26,3.524479389190674
60,10,0.01,Adaptive SA,2609.94645042834,23,23,2.527590751647949
60,10,0.01,SA,2731.8790471701964,26,26,2.70520281791687
60,10,0.01,Adaptive SA,2609.94645042834,23,23,2.624133586883545
60,10,0.01,SA,2721.5231459201814,26,26,3.2646656036376953
60,10,0.01,Adaptive SA,2628.7679956467423,24,24,2.939481258392334
60,10,0.01,SA,2662.5214222466047,25,25,2.6162869930267334
60,10,0.01,Adaptive SA,2610.0402746162986,24,24,2.5584194660186768
60,10,0.01,SA,2706.014512818672,26,26,2.5803825855255127
60,10,0.01,Adaptive SA,2609.94645042834,23,23,3.5927703380584717
60,10,0.01,SA,2761.753482249457,27,27,2.7011353969573975
60,10,0.01,Adaptive SA,2609.94645042834,23,23,2.580033540725708
60,10,0.01,SA,2734.5292443764997,26,26,2.685903549194336
60,10,0.01,Adaptive SA,2609.94645042834,23,23,2.941650390625
60,10,0.01,SA,2720.331893700844,26,26,3.6653764247894287
60,10,0.01,Adaptive SA,2609.94645042834,23,23,2.7019193172454834
60,10,0.01,SA,2729.156265846099,26,26,2.7418642044067383
60,10,0.01,Adaptive SA,2609.94645042834,23,23,2.519660472869873
60,10,0.01,SA,2694.4032552711806,26,26,3.9213361740112305
60,10,0.01,Adaptive SA,2609.94645042834,23,23,2.661247968673706
40,1,0.05,Greedy,1899.095360162089,14,14,0.003605365753173828
40,1,0.05,SA,1976.2453339411848,16,16,2.239133834838867
40,1,0.05,Adaptive SA,1899.0953601620895,14,14,2.0987017154693604
40,1,0.05,SA,1941.1322810300276,15,15,2.1803677082061768
40,1,0.05,Adaptive SA,1899.0953601620895,14,14,2.7373030185699463
40,1,0.05,SA,1942.3765653241696,15,15,2.440159320831299
40,1,0.05,Adaptive SA,1899.0953601620895,14,14,2.012911319732666
40,1,0.05,SA,1940.3109493500692,15,15,2.1618030071258545
40,1,0.05,Adaptive SA,1899.0953601620895,14,14,2.1232471466064453
40,1,0.05,SA,1949.5806845227025,16,16,2.2268319129943848
40,1,0.05,Adaptive SA,1899.0953601620895,14,14,3.0250449180603027
40,1,0.05,SA,1976.2453339411848,16,16,2.132641077041626
40,1,0.05,Adaptive SA,1899.0953601620895,14,14,2.017213821411133
40,1,0.05,SA,1968.058753838654,16,16,2.184147834777832
40,1,0.05,Adaptive SA,1899.0953601620895,14,14,2.003206491470337
40,1,0.05,SA,1961.317187445351,16,16,2.4301412105560303
40,1,0.05,Adaptive SA,1899.0953601620895,14,14,2.7706313133239746
40,1,0.05,SA,1964.7892443495355,16,16,2.2086174488067627
40,1,0.05,Adaptive SA,1899.0953601620895,14,14,1.9992139339447021
40,1,0.05,SA,1932.3908526604682,15,15,2.1875197887420654
40,1,0.05,Adaptive SA,1899.0953601620895,14,14,2.0180814266204834
40,2,0.05,Greedy,1958.3963634085171,14,14,0.005194187164306641
40,2,0.05,SA,1958.3963634085171,14,14,2.712435722351074
40,2,0.05,Adaptive SA,1958.3963634085171,14,14,2.564603567123413
40,2,0.05,SA,1970.973369099616,15,15,2.1769018173217773
40,2,0.05,Adaptive SA,1958.3963634085171,14,14,2.104950428009033
40,2,0.05,SA,2002.9681522197961,15,15,2.1963794231414795
40,2,0.05,Adaptive SA,1958.3963634085171,14,14,1.9980428218841553
40,2,0.05,SA,1988.5402433353277,15,15,2.975820302963257
40,2,0.05,Adaptive SA,1958.3963634085171,14,14,2.2398557662963867
40,2,0.05,SA,1958.3963634085171,14,14,2.2317721843719482
40,2,0.05,Adaptive SA,1958.3963634085171,14,14,2.054985523223877
40,2,0.05,SA,1958.3963634085171,14,14,2.0916543006896973
40,2,0.05,Adaptive SA,1958.3963634085171,14,14,1.971604585647583
40,2,0.05,SA,1958.3963634085171,14,14,3.1516470909118652
40,2,0.05,Adaptive SA,1958.3963634085171,14,14,2.087778329849243
40,2,0.05,SA,1958.3963634085171,14,14,2.229886531829834
40,2,0.05,Adaptive SA,1958.3963634085171,14,14,2.1043014526367188
40,2,0.05,SA,1977.6771261018025,15,15,2.232144832611084
40,2,0.05,Adaptive SA,1958.3963634085171,14,14,2.446683168411255
40,2,0.05,SA,2003.5450637825263,15,15,2.8208844661712646
40,2,0.05,Adaptive SA,1958.3963634085171,14,14,2.253310203552246
40,3,0.05,Greedy,1939.332439869367,14,14,0.003953456878662109
40,3,0.05,SA,2007.7932507570915,16,16,2.293303966522217
40,3,0.05,Adaptive SA,1939.332439869367,14,14,2.039726734161377
40,3,0.05,SA,1939.332439869367,14,14,2.1129279136657715
40,3,0.05,Adaptive SA,1939.332439869367,14,14,3.0463290214538574
40,3,0.05,SA,1985.6878052033564,15,15,2.448666572570801
40,3,0.05,Adaptive SA,1939.332439869367,14,14,2.3356199264526367
40,3,0.05,SA,1971.0941366087154,15,15,2.1502795219421387
40,3,0.05,Adaptive SA,1939.332439869367,14,14,2.028059959411621
40,3,0.05,SA,1972.2211130657024,15,15,2.4901793003082275
40,3,0.05,Adaptive SA,1939.332439869367,14,14,2.8492445945739746
40,3,0.05,SA,1991.1046384073168,16,16,2.3198790550231934
40,3,0.05,Adaptive SA,1939.332439869367,14,14,2.0360753536224365
40,3,0.05,SA,2002.6954703872532,16,16,2.100360870361328
40,3,0.05,Adaptive SA,1939.332439869367,14,14,2.0282928943634033
40,3,0.05,SA,1963.075592427418,15,15,2.8480606079101562
40,3,0.05,Adaptive SA,1939.332439869367,14,14,2.447880983352661
40,3,0.05,SA,1971.3909565102713,15,15,2.141596794128418
40,3,0.05,Adaptive SA,1939.332439869367,14,14,1.992793083190918
40,3,0.05,SA,1979.2724062081952,16,16,2.1767306327819824
40,3,0.05,Adaptive SA,1939.332439869367,14,14,2.0268075466156006
40,4,0.05,Greedy,1873.7228950904253,12,14,0.0035407543182373047
40,4,0.05,SA,1929.6318004335612,14,16,3.0945534706115723
40,4,0.05,Adaptive SA,1873.7228950904253,12,14,2.10264253616333
40,4,0.05,SA,1929.6318004335612,14,16,2.05694580078125
40,4,0.05,Adaptive SA,1873.7228950904253,12,14,2.0352776050567627
40,4,0.05,SA,1902.7219553001023,14,14,2.0862629413604736
40,4,0.05,Adaptive SA,1873.7228950904253,12,14,2.041978120803833
40,4,0.05,SA,1901.949445176672,13,15,3.178234100341797
40,4,0.05,Adaptive SA,1873.7228950904253,12,14,2.0468640327453613
40,4,0.05,SA,1904.9719287045084,14,16,2.1515767574310303
40,4,0.05,Adaptive SA,1873.7228950904253,12,14,1.982032060623169
40,4,0.05,SA,1910.4139952077915,14,16,2.0998408794403076
40,4,0.05,Adaptive SA,1873.7228950904253,12,14,2.314923048019409
40,4,0.05,SA,1892.1923115188165,15,15,3.000741720199585
40,4,0.05,Adaptive SA,1873.7228950904253,12,14,2.093916177749634
40,4,0.05,SA,1876.10549188552,14,16,2.163465976715088
40,4,0.05,Adaptive SA,1873.7228950904253,12,14,2.022812843322754
40,4,0.05,SA,1914.0280709297087,14,16,2.133652448654175
40,4,0.05,Adaptive SA,1873.7228950904253,12,14,2.4219248294830322
40,4,0.05,SA,1917.5573727420033,14,16,2.723945140838623
40,4,0.05,Adaptive SA,1873.7228950904253,12,14,2.032058000564575
40,5,0.05,Greedy,1718.5823754697037,13,13,0.0033559799194335938
40,5,0.05,SA,1718.582375469704,13,13,2.0851080417633057
40,5,0.05,Adaptive SA,1718.582375469704,13,13,2.013868570327759
40,5,0.05,SA,1730.9221047568903,14,14,2.125603199005127
40,5,0.05,Adaptive SA,1718.582375469704,13,13,2.6649630069732666
40,5,0.05,SA,1734.7262510738854,14,14,2.5751113891601562
40,5,0.05,Adaptive SA,1718.582375469704,13,13,1.9894695281982422
40,5,0.05,SA,1718.582375469704,13,13,2.053670644760132
40,5,0.05,Adaptive SA,1718.582375469704,13,13,1.9783649444580078
40,5,0.05,SA,1738.298369753929,14,14,2.0424506664276123
40,5,0.05,Adaptive SA,1718.582375469704,13,13,2.8014848232269287
40,5,0.05,SA,1747.0179444218154,14,14,2.4623799324035645
40,5,0.05,Adaptive SA,1718.582375469704,13,13,2.0671653747558594
40,5,0.05,SA,1735.3893686657084,14,14,2.106980562210083
40,5,0.05,Adaptive SA,1718.582375469704,13,13,2.005930185317993
40,5,0.05,SA,1718.582375469704,13,13,2.1903257369995117
40,5,0.05,Adaptive SA,1718.582375469704,13,13,3.1399691104888916
40,5,0.05,SA,1740.8028676235178,14,14,2.16715145111084
40,5,0.05,Adaptive SA,1718.582375469704,13,13,1.9920122623443604
40,5,0.05,SA,1718.582375469704,13,13,2.082732677459717
40,5,0.05,Adaptive SA,1718.582375469704,13,13,2.0701725482940674
40,6,0.05,Greedy,2074.181477653196,14,14,0.0035076141357421875
40,6,0.05,SA,2074.181477653196,14,14,2.462073802947998
40,6,0.05,Adaptive SA,2074.181477653196,14,14,2.846921920776367
40,6,0.05,SA,2074.181477653196,14,14,2.0826666355133057
40,6,0.05,Adaptive SA,2074.181477653196,14,14,2.0037851333618164
40,6,0.05,SA,2074.181477653196,14,14,2.164360284805298
40,6,0.05,Adaptive SA,2074.181477653196,14,14,1.9802958965301514
40,6,0.05,SA,2074.181477653196,14,14,2.603973150253296
40,6,0.05,Adaptive SA,2074.181477653196,14,14,2.708460569381714
40,6,0.05,SA,2087.569197412657,15,15,2.1221141815185547
40,6,0.05,Adaptive SA,2074.181477653196,14,14,2.0414154529571533
40,6,0.05,SA,2089.6629652706433,15,15,2.155669689178467
40,6,0.05,Adaptive SA,2074.181477653196,14,14,2.045480728149414
40,6,0.05,SA,2101.6717520527977,15,15,3.1053152084350586
40,6,0.05,Adaptive SA,2074.181477653196,14,14,2.257748603820801
40,6,0.05,SA,2074.181477653196,14,14,2.048931360244751
40,6,0.05,Adaptive SA,2074.181477653196,14,14,2.013000726699829
40,6,0.05,SA,2107.9258846019147,16,16,2.1498234272003174
40,6,0.05,Adaptive SA,2074.181477653196,14,14,2.0502631664276123
40,6,0.05,SA,2099.8773725316646,15,15,3.1767072677612305
40,6,0.05,Adaptive SA,2074.181477653196,14,14,2.010150194168091
40,7,0.05,Greedy,1909.869631065031,13,13,0.003391742706298828
40,7,0.05,SA,1959.4658375846916,14,14,2.0865557193756104
40,7,0.05,Adaptive SA,1925.1051676574696,14,14,2.023749351501465
40,7,0.05,SA,2006.7273079599127,15,15,2.181349992752075
40,7,0.05,Adaptive SA,1909.8696310650312,13,13,2.2080025672912598
40,7,0.05,SA,1944.3961935485866,15,15,3.013390064239502
40,7,0.05,Adaptive SA,1909.8696310650312,13,13,1.9832522869110107
40,7,0.05,SA,1969.0252239438796,15,15,2.129411220550537
40,7,0.05,Adaptive SA,1909.8696310650312,13,13,2.0109524726867676
40,7,0.05,SA,1989.0763691930713,15,15,2.1474709510803223
40,7,0.05,Adaptive SA,1909.8696310650312,13,13,2.406479597091675
40,7,0.05,SA,2004.807114772681,15,15,2.8342950344085693
40,7,0.05,Adaptive SA,1909.8696310650312,13,13,2.0286405086517334
40,7,0.05,SA,1986.7660535352893,15,15,2.1943349838256836
40,7,0.05,Adaptive SA,1909.8696310650312,13,13,2.1000888347625732
40,7,0.05,SA,2004.807114772681,15,15,2.1928157806396484
40,7,0.05,Adaptive SA,1909.8696310650312,13,13,2.7619359493255615
40,7,0.05,SA,2006.7273079599127,15,15,2.4781768321990967
40,7,0.05,Adaptive SA,1909.8696310650312,13,13,2.1765246391296387
40,7,0.05,SA,2001.0125305933366,15,15,2.1805756092071533
40,7,0.05,Adaptive SA,1909.8696310650312,13,13,2.0162150859832764
40,8,0.05,Greedy,1818.988419359783,14,14,0.0031664371490478516
40,8,0.05,SA,1842.6067568891206,15,15,2.283696413040161
40,8,0.05,Adaptive SA,1818.988419359783,14,14,3.0327892303466797
40,8,0.05,SA,1848.28293013023,15,15,2.198481321334839
40,8,0.05,Adaptive SA,1818.988419359783,14,14,2.005648612976074
40,8,0.05,SA,1842.203029495215,15,15,2.075746774673462
40,8,0.05,Adaptive SA,1818.988419359783,14,14,1.9927997589111328
40,8,0.05,SA,1841.9889296724616,15,15,2.465963125228882
40,8,0.05,Adaptive SA,1818.988419359783,14,14,2.8289361000061035
40,8,0.05,SA,1857.1628164992355,15,15,2.229294776916504
40,8,0.05,Adaptive SA,1818.988419359783,14,14,2.0030627250671387
40,8,0.05,SA,1881.1322457732992,16,16,2.1303462982177734
40,8,0.05,Adaptive SA,1818.988419359783,14,14,2.093600034713745
40,8,0.05,SA,1854.7323743165975,15,15,2.781386375427246
40,8,0.05,Adaptive SA,1818.988419359783,14,14,2.5934829711914062
40,8,0.05,SA,1858.0438261291347,15,15,2.12391996383667
40,8,0.05,Adaptive SA,1818.988419359783,14,14,2.02923583984375
40,8,0.05,SA,1818.988419359783,14,14,2.0744545459747314
40,8,0.05,Adaptive SA,1818.988419359783,14,14,2.031585931777954
40,8,0.05,SA,1859.7641820924898,15,15,3.089317560195923
40,8,0.05,Adaptive SA,1818.988419359783,14,14,2.2061831951141357
40,9,0.05,Greedy,1855.686520550503,13,13,0.003496885299682617
40,9,0.05,SA,1891.0126518269162,15,15,2.159783124923706
40,9,0.05,Adaptive SA,1855.686520550503,13,13,1.958009958267212
40,9,0.05,SA,1904.4522082513263,15,15,2.1220080852508545
40,9,0.05,Adaptive SA,1855.686520550503,13,13,2.011075973510742
40,9,0.05,SA,1890.599991557352,15,15,3.3854453563690186
40,9,0.05,Adaptive SA,1855.686520550503,13,13,2.0308022499084473
40,9,0.05,SA,1909.1714757493953,15,15,2.1612730026245117
40,9,0.05,Adaptive SA,1855.686520550503,13,13,2.041651487350464
40,9,0.05,SA,1907.9508212147462,15,15,2.163290500640869
40,9,0.05,Adaptive SA,1855.686520550503,13,13,2.3716399669647217
40,9,0.05,SA,1911.9258003228715,15,15,2.876814365386963
40,9,0.05,Adaptive SA,1855.686520550503,13,13,2.0077009201049805
40,9,0.05,SA,1924.976076199081,16,16,2.1703946590423584
40,9,0.05,Adaptive SA,1855.686520550503,13,13,1.9806923866271973
40,9,0.05,SA,1909.5749521848197,15,15,2.2014079093933105
40,9,0.05,Adaptive SA,1855.686520550503,13,13,2.5623157024383545
40,9,0.05,SA,1921.196713566358,15,15,2.685394287109375
40,9,0.05,Adaptive SA,1855.686520550503,13,13,1.9925994873046875
40,9,0.05,SA,1918.0798804779372,15,15,2.0985805988311768
40,9,0.05,Adaptive SA,1855.686520550503,13,13,2.096588134765625
40,10,0.05,Greedy,2046.2561041199256,15,15,0.0037882328033447266
40,10,0.05,SA,2046.2561041199256,15,15,2.1840341091156006
40,10,0.05,Adaptive SA,2046.2561041199256,15,15,3.038766860961914
40,10,0.05,SA,2046.2561041199256,15,15,2.439513683319092
40,10,0.05,Adaptive SA,2046.2561041199256,15,15,2.070810556411743
40,10,0.05,SA,2046.2561041199256,15,15,2.358167886734009
40,10,0.05,Adaptive SA,2046.2561041199256,15,15,2.0577027797698975
40,10,0.05,SA,2046.2561041199256,15,15,2.4269485473632812
40,10,0.05,Adaptive SA,2046.2561041199256,15,15,2.7527573108673096
40,10,0.05,SA,2046.2561041199256,15,15,2.084120512008667
40,10,0.05,Adaptive SA,2046.2561041199256,15,15,2.0693418979644775
40,10,0.05,SA,2051.6116346830568,16,16,2.3037900924682617
40,10,0.05,Adaptive SA,2046.2561041199256,15,15,2.01574969291687
40,10,0.05,SA,2051.6116346830568,16,16,2.725658416748047
40,10,0.05,Adaptive SA,2046.2561041199256,15,15,2.5353991985321045
40,10,0.05,SA,2052.4872577879596,16,16,2.132166624069214
40,10,0.05,Adaptive SA,2046.2561041199256,15,15,2.047109603881836
40,10,0.05,SA,2046.2561041199256,15,15,2.0907936096191406
40,10,0.05,Adaptive SA,2046.2561041199256,15,15,1.9732201099395752
40,10,0.05,SA,2046.2561041199256,15,15,2.849140167236328
40,10,0.05,Adaptive SA,2046.2561041199256,15,15,2.364492654800415
50,1,0.05,Greedy,2508.473504315412,19,19,0.003872394561767578
50,1,0.05,SA,2508.473504315412,19,19,2.399590253829956
50,1,0.05,Adaptive SA,2508.473504315412,19,19,2.318081855773926
50,1,0.05,SA,2508.473504315412,19,19,2.3820741176605225
50,1,0.05,Adaptive SA,2508.473504315412,19,19,2.672299861907959
50,1,0.05,SA,2508.473504315412,19,19,3.102792739868164
50,1,0.05,Adaptive SA,2508.473504315412,19,19,2.424837589263916
50,1,0.05,SA,2508.473504315412,19,19,2.413666248321533
50,1,0.05,Adaptive SA,2508.473504315412,19,19,2.3490822315216064
50,1,0.05,SA,2558.794882551684,21,21,3.0432379245758057
50,1,0.05,Adaptive SA,2508.473504315412,19,19,3.0191943645477295
50,1,0.05,SA,2523.23464296772,21,21,2.4905307292938232
50,1,0.05,Adaptive SA,2508.473504315412,19,19,2.350182294845581
50,1,0.05,SA,2508.473504315412,19,19,2.3330554962158203
50,1,0.05,Adaptive SA,2508.473504315412,19,19,2.694385290145874
50,1,0.05,SA,2533.218297946546,20,20,3.0477607250213623
50,1,0.05,Adaptive SA,2508.473504315412,19,19,2.350175619125366
50,1,0.05,SA,2508.473504315412,19,19,2.331698417663574
50,1,0.05,Adaptive SA,2508.473504315412,19,19,2.295689582824707
50,1,0.05,SA,2550.858960804364,20,20,2.7197933197021484
50,1,0.05,Adaptive SA,2508.473504315412,19,19,3.045750141143799
50,2,0.05,Greedy,2284.3840842590685,19,19,0.003916501998901367
50,2,0.05,SA,2304.6540257521037,20,20,2.352360248565674
50,2,0.05,Adaptive SA,2284.384084259068,19,19,2.287473440170288
50,2,0.05,SA,2311.9880684290365,20,20,2.46390962600708
50,2,0.05,Adaptive SA,2284.384084259068,19,19,2.6282408237457275
50,2,0.05,SA,2319.6932892367818,20,20,3.2072858810424805
50,2,0.05,Adaptive SA,2284.384084259068,19,19,2.3066928386688232
50,2,0.05,SA,2319.3538087348743,20,20,2.3616957664489746
50,2,0.05,Adaptive SA,2284.384084259068,19,19,2.3119518756866455
50,2,0.05,SA,2334.247106047452,22,22,2.5377790927886963
50,2,0.05,Adaptive SA,2284.384084259068,19,19,3.2221930027008057
50,2,0.05,SA,2297.900932134643,20,20,2.329458236694336
50,2,0.05,Adaptive SA,2284.384084259068,19,19,2.267812490463257
50,2,0.05,SA,2310.2703326033093,20,20,2.3804409503936768
50,2,0.05,Adaptive SA,2284.384084259068,19,19,2.2977755069732666
50,2,0.05,SA,2314.3473887601585,20,20,3.458144426345825
50,2,0.05,Adaptive SA,2284.384084259068,19,19,2.287870407104492
50,2,0.05,SA,2343.37730234214,21,21,2.370875597000122
50,2,0.05,Adaptive SA,2284.384084259068,19,19,2.2476494312286377
50,2,0.05,SA,2284.384084259068,19,19,2.3113558292388916
50,2,0.05,Adaptive SA,2284.384084259068,19,19,3.093290090560913
50,3,0.05,Greedy,2454.6252524096617,20,20,0.005508899688720703
50,3,0.05,SA,2454.6252524096617,20,20,2.60040283203125
50,3,0.05,Adaptive SA,2454.6252524096617,20,20,2.3176374435424805
